booking_id,passenger_id,flight_id,total_price_paid,yield_per_pax,rasm,biz_traveler_prob
PNR532071,PX1962,QP276,9929.51,14.9763,7.987697,0.15
PNR830629,PX1345,QP276,8994.91,13.5667,7.987697,0.15
PNR156176,PX1470,QP276,4890.91,7.3768,7.987697,0.15
PNR826147,PX1199,QP276,3345.76,5.0463,7.987697,0.15
PNR207666,PX1003,QP276,10351.34,15.6126,7.987697,0.15
PNR858286,PX1766,QP276,4950.22,7.4662,7.987697,0.15
PNR958849,PX1682,QP276,4805.84,7.2485,7.987697,0.15
PNR779947,PX1720,QP276,3810.37,5.747,7.987697,0.15
PNR737163,PX1786,QP276,4638.8,6.9965,7.987697,0.15
PNR770756,PX1708,QP276,11184.25,16.8688,7.987697,0.15
PNR510233,PX1781,QP276,10865.64,16.3883,7.987697,0.15
PNR613647,PX1290,QP276,8919.77,13.4534,7.987697,0.15
PNR301904,PX1053,QP276,9408.7,14.1908,7.987697,0.15
PNR492681,PX1931,QP276,9097.92,13.7221,7.987697,0.85
PNR230005,PX1997,QP276,7012.41,10.5766,7.987697,0.15
PNR255703,PX1374,QP276,10672.79,16.0974,7.987697,0.15
PNR194453,PX1153,QP276,11751.34,17.7241,7.987697,0.15
PNR216535,PX1242,QP276,5097.02,7.6877,7.987697,0.15
PNR311610,PX1548,QP276,12900.3,19.4571,7.987697,0.15
PNR191986,PX1641,QP276,5376.54,8.1092,7.987697,0.15
PNR166839,PX1279,QP276,13276.53,20.0245,7.987697,0.15
PNR561692,PX1474,QP276,11917.65,17.975,7.987697,0.15
PNR887786,PX1760,QP276,11027.82,16.6329,7.987697,0.15
PNR955622,PX1389,QP276,6984.08,10.5338,7.987697,0.15
PNR564055,PX1569,QP276,8803.52,13.278,7.987697,0.5
PNR732075,PX1395,QP276,11175.72,16.8559,7.987697,0.5
PNR382690,PX1541,QP276,5131.63,7.7399,7.987697,0.15
PNR343786,PX1684,QP276,5375.61,8.1078,7.987697,0.15
PNR189188,PX1280,QP276,7276.96,10.9756,7.987697,0.15
PNR459787,PX1671,QP276,9385.24,14.1554,7.987697,0.85
PNR503896,PX1933,QP276,11677.49,17.6127,7.987697,0.85
PNR436885,PX1602,QP276,15845.34,23.899,7.987697,0.85
PNR608208,PX1662,QP276,10650.96,16.0645,7.987697,0.85
PNR804316,PX1125,QP276,14170.8,21.3733,7.987697,0.85
PNR314598,PX1117,QP276,11623.8,17.5318,7.987697,0.85
PNR359827,PX1071,QP298,11896.58,6.8752,3.122479,0.15
PNR499302,PX1486,QP298,12634.41,7.3016,3.122479,0.15
PNR731934,PX1492,QP298,9458.39,5.4662,3.122479,0.15
PNR113920,PX1835,QP298,10159.1,5.8711,3.122479,0.15
PNR948478,PX1165,QP298,10612.9,6.1334,3.122479,0.15
PNR197454,PX1990,QP298,4936.8,2.8531,3.122479,0.15
PNR135476,PX1154,QP298,6903.09,3.9894,3.122479,0.15
PNR110912,PX1114,QP298,9082.31,5.2488,3.122479,0.15
PNR224894,PX1552,QP298,7898.03,4.5644,3.122479,0.15
PNR498680,PX1190,QP298,4648.17,2.6863,3.122479,0.15
PNR149596,PX1698,QP298,6302.08,3.6421,3.122479,0.15
PNR901431,PX1766,QP298,5899.33,3.4093,3.122479,0.15
PNR581128,PX1679,QP298,8017.75,4.6336,3.122479,0.15
PNR148224,PX1866,QP298,12718.2,7.3501,3.122479,0.15
PNR762469,PX1888,QP298,12758.16,7.3731,3.122479,0.15
PNR870247,PX1122,QP298,12166.35,7.0311,3.122479,0.15
PNR136809,PX1700,QP298,8454.94,4.8862,3.122479,0.15
PNR379796,PX1232,QP298,10035.57,5.7997,3.122479,0.15
PNR528248,PX1242,QP298,9353.67,5.4056,3.122479,0.15
PNR245139,PX1485,QP298,10852.87,6.272,3.122479,0.15
PNR904091,PX1537,QP298,7833.9,4.5273,3.122479,0.15
PNR736135,PX1294,QP298,7962.88,4.6019,3.122479,0.15
PNR579771,PX1554,QP298,10711.47,6.1903,3.122479,0.15
PNR195920,PX1578,QP298,11012.81,6.3645,3.122479,0.15
PNR253431,PX1372,QP298,3803.48,2.1981,3.122479,0.15
PNR838862,PX1741,QP298,12411.24,7.1727,3.122479,0.15
PNR234682,PX1757,QP298,4128.46,2.3859,3.122479,0.15
PNR406093,PX1449,QP298,3516.67,2.0323,3.122479,0.15
PNR249413,PX1812,QP298,11594.62,6.7007,3.122479,0.15
PNR676782,PX1620,QP298,10958.79,6.3333,3.122479,0.15
PNR293009,PX1664,QP298,5208.18,3.0099,3.122479,0.15
PNR697841,PX1357,QP298,8252.95,4.7695,3.122479,0.15
PNR812669,PX1034,QP298,5571.46,3.2198,3.122479,0.15
PNR442578,PX1003,QP298,4047.08,2.3389,3.122479,0.15
PNR218680,PX1701,QP298,5646.56,3.2632,3.122479,0.15
PNR991902,PX1676,QP298,7931.68,4.5838,3.122479,0.15
PNR382584,PX1675,QP298,10033.25,5.7984,3.122479,0.15
PNR234080,PX1102,QP298,7642.16,4.4165,3.122479,0.15
PNR461974,PX1385,QP298,12188.05,7.0437,3.122479,0.15
PNR222050,PX1220,QP298,5312.88,3.0704,3.122479,0.15
PNR622565,PX1216,QP298,8441.78,4.8786,3.122479,0.15
PNR420151,PX1308,QP298,10177.4,5.8817,3.122479,0.15
PNR968393,PX1036,QP298,11021.93,6.3697,3.122479,0.15
PNR477017,PX1942,QP298,11131.38,6.433,3.122479,0.15
PNR179836,PX1777,QP298,10711.66,6.1904,3.122479,0.15
PNR208676,PX1803,QP298,6372.53,3.6828,3.122479,0.15
PNR807120,PX1474,QP298,6014.92,3.4761,3.122479,0.15
PNR903966,PX1383,QP298,6718.63,3.8828,3.122479,0.15
PNR297506,PX1112,QP298,3761.11,2.1736,3.122479,0.15
PNR484410,PX1013,QP298,9681.42,5.595,3.122479,0.15
PNR508509,PX1638,QP298,6075.33,3.511,3.122479,0.15
PNR344110,PX1845,QP298,12149.08,7.0211,3.122479,0.15
PNR163528,PX1483,QP298,9297.73,5.3733,3.122479,0.15
PNR761179,PX1799,QP298,10507.68,6.0726,3.122479,0.15
PNR758618,PX1630,QP298,9504.74,5.4929,3.122479,0.15
PNR562250,PX1105,QP298,9534.34,5.51,3.122479,0.15
PNR114798,PX1974,QP298,11836.72,6.8406,3.122479,0.15
PNR436899,PX1815,QP298,9451.17,5.462,3.122479,0.15
PNR909593,PX1238,QP298,9380.57,5.4212,3.122479,0.85
PNR820291,PX1576,QP298,6205.43,3.5862,3.122479,0.15
PNR234510,PX1536,QP298,8996.02,5.1989,3.122479,0.15
PNR384430,PX1858,QP298,10528.8,6.0848,3.122479,0.15
PNR975482,PX1004,QP298,6748.53,3.9001,3.122479,0.15
PNR135296,PX1365,QP298,4887.57,2.8246,3.122479,0.15
PNR924773,PX1116,QP298,4900.47,2.8321,3.122479,0.15
PNR466157,PX1471,QP298,10479.28,6.0561,3.122479,0.15
PNR871919,PX1985,QP298,12583.8,7.2724,3.122479,0.15
PNR785279,PX1116,QP298,10611.02,6.1323,3.122479,0.15
PNR430278,PX1187,QP298,12437.35,7.1877,3.122479,0.15
PNR656292,PX1990,QP298,8357.04,4.8297,3.122479,0.15
PNR955174,PX1060,QP298,6944.94,4.0136,3.122479,0.15
PNR340722,PX1685,QP298,9538.82,5.5126,3.122479,0.15
PNR925239,PX1864,QP298,11888.46,6.8705,3.122479,0.15
PNR665928,PX1789,QP298,7879.98,4.554,3.122479,0.15
PNR496966,PX1597,QP298,9283.76,5.3652,3.122479,0.15
PNR206135,PX1903,QP298,3816.77,2.2058,3.122479,0.15
PNR288742,PX1393,QP298,8272.36,4.7807,3.122479,0.15
PNR685531,PX1315,QP298,10248.28,5.9226,3.122479,0.15
PNR663210,PX1240,QP298,4126.69,2.3849,3.122479,0.15
PNR560769,PX1577,QP298,11261.05,6.5079,3.122479,0.15
PNR668675,PX1788,QP298,9695.39,5.6031,3.122479,0.15
PNR104644,PX1355,QP298,9367.22,5.4135,3.122479,0.15
PNR390570,PX1765,QP298,4477.51,2.5876,3.122479,0.15
PNR485263,PX1053,QP298,4069.06,2.3516,3.122479,0.15
PNR652608,PX1333,QP298,9717.71,5.616,3.122479,0.85
PNR745983,PX1529,QP298,8419.0,4.8655,3.122479,0.15
PNR255680,PX1252,QP298,11249.36,6.5012,3.122479,0.15
PNR588815,PX1239,QP298,10709.15,6.189,3.122479,0.15
PNR938664,PX1575,QP298,6802.12,3.9311,3.122479,0.5
PNR667993,PX1009,QP298,4546.16,2.6273,3.122479,0.15
PNR259543,PX1480,QP298,6810.75,3.936,3.122479,0.15
PNR987957,PX1848,QP298,5723.87,3.3079,3.122479,0.15
PNR259337,PX1423,QP298,6306.38,3.6446,3.122479,0.5
PNR630536,PX1619,QP298,3896.95,2.2521,3.122479,0.15
PNR684582,PX1950,QP298,10561.68,6.1038,3.122479,0.15
PNR745850,PX1547,QP298,11953.21,6.908,3.122479,0.15
PNR234694,PX1335,QP298,7367.36,4.2577,3.122479,0.15
PNR526586,PX1601,QP298,12491.53,7.2191,3.122479,0.15
PNR268229,PX1710,QP298,3513.47,2.0305,3.122479,0.85
PNR191699,PX1006,QP298,8098.75,4.6804,3.122479,0.15
PNR694444,PX1957,QP298,6811.71,3.9366,3.122479,0.15
PNR698337,PX1413,QP298,7734.78,4.4701,3.122479,0.15
PNR348831,PX1680,QP298,7848.03,4.5355,3.122479,0.15
PNR312847,PX1093,QP298,5963.54,3.4464,3.122479,0.15
PNR867649,PX1170,QP298,10646.08,6.1525,3.122479,0.15
PNR945956,PX1843,QP298,12110.1,6.9986,3.122479,0.85
PNR991951,PX1439,QP298,5490.12,3.1728,3.122479,0.85
PNR278023,PX1291,QP298,8656.48,5.0027,3.122479,0.85
PNR290111,PX1634,QP298,11924.2,6.8912,3.122479,0.85
PNR795025,PX1172,QP298,5492.51,3.1742,3.122479,0.85
PNR693208,PX1966,QP298,10932.72,6.3182,3.122479,0.85
PNR726617,PX1520,QP298,14856.2,8.5856,3.122479,0.85
PNR777192,PX1764,QP298,10552.19,6.0983,3.122479,0.85
PNR923883,PX1471,QP298,5420.71,3.1327,3.122479,0.85
PNR861917,PX1779,QP327,6032.52,2.7815,2.688367,0.15
PNR895888,PX1760,QP327,8217.62,3.789,2.688367,0.15
PNR289435,PX1087,QP327,10786.07,4.9733,2.688367,0.15
PNR769670,PX1697,QP327,5924.75,2.7318,2.688367,0.15
PNR646308,PX1914,QP327,3600.86,1.6603,2.688367,0.15
PNR575814,PX1322,QP327,5746.58,2.6497,2.688367,0.15
PNR809198,PX1567,QP327,9451.09,4.3578,2.688367,0.15
PNR447958,PX1337,QP327,4372.03,2.0159,2.688367,0.15
PNR818471,PX1851,QP327,8931.63,4.1183,2.688367,0.15
PNR997435,PX1235,QP327,11165.01,5.1481,2.688367,0.15
PNR979873,PX1914,QP327,3975.83,1.8332,2.688367,0.15
PNR716991,PX1790,QP327,12097.4,5.578,2.688367,0.15
PNR480187,PX1069,QP327,10116.48,4.6646,2.688367,0.15
PNR750320,PX1119,QP327,11131.14,5.1324,2.688367,0.15
PNR261338,PX1564,QP327,7529.22,3.4716,2.688367,0.15
PNR771654,PX1730,QP327,6455.68,2.9766,2.688367,0.15
PNR378488,PX1069,QP327,5582.41,2.574,2.688367,0.15
PNR666824,PX1127,QP327,11043.53,5.092,2.688367,0.15
PNR587530,PX1428,QP327,8328.39,3.8401,2.688367,0.15
PNR823340,PX1663,QP327,11607.37,5.352,2.688367,0.15
PNR972454,PX1262,QP327,4606.99,2.1242,2.688367,0.15
PNR382785,PX1521,QP327,6386.73,2.9448,2.688367,0.15
PNR879057,PX1519,QP327,10398.87,4.7948,2.688367,0.15
PNR538668,PX1996,QP327,4155.41,1.916,2.688367,0.15
PNR813867,PX1473,QP327,7184.67,3.3128,2.688367,0.15
PNR727210,PX1979,QP327,10137.85,4.6744,2.688367,0.15
PNR197579,PX1572,QP327,9412.78,4.3401,2.688367,0.15
PNR711281,PX1106,QP327,8562.55,3.9481,2.688367,0.15
PNR933140,PX1080,QP327,8391.71,3.8693,2.688367,0.15
PNR619839,PX1070,QP327,8802.64,4.0588,2.688367,0.15
PNR410035,PX1117,QP327,3578.8,1.6501,2.688367,0.15
PNR645316,PX1050,QP327,4365.68,2.013,2.688367,0.15
PNR162727,PX1979,QP327,9733.46,4.488,2.688367,0.15
PNR587083,PX1962,QP327,11237.59,5.1815,2.688367,0.15
PNR895507,PX1062,QP327,6402.89,2.9523,2.688367,0.15
PNR509274,PX1041,QP327,12719.89,5.865,2.688367,0.15
PNR724225,PX1013,QP327,5771.07,2.661,2.688367,0.15
PNR214962,PX1078,QP327,8111.37,3.7401,2.688367,0.85
PNR927009,PX1551,QP327,6481.45,2.9885,2.688367,0.15
PNR402403,PX1353,QP327,6826.05,3.1474,2.688367,0.15
PNR291587,PX1648,QP327,6938.82,3.1994,2.688367,0.5
PNR385674,PX1406,QP327,8047.38,3.7106,2.688367,0.15
PNR656750,PX1682,QP327,4976.02,2.2944,2.688367,0.85
PNR411730,PX1440,QP327,9214.39,4.2486,2.688367,0.15
PNR879575,PX1297,QP327,10573.33,4.8752,2.688367,0.5
PNR541059,PX1699,QP327,12109.04,5.5833,2.688367,0.5
PNR749707,PX1010,QP327,10322.16,4.7594,2.688367,0.15
PNR384788,PX1576,QP327,6068.82,2.7983,2.688367,0.15
PNR517909,PX1079,QP327,12772.65,5.8893,2.688367,0.85
PNR597680,PX1132,QP327,10177.35,4.6927,2.688367,0.15
PNR891902,PX1290,QP327,7647.89,3.5264,2.688367,0.85
PNR368874,PX1355,QP327,18643.49,8.5963,2.688367,0.85
PNR863627,PX1305,QP327,5792.72,2.671,2.688367,0.85
PNR934967,PX1506,QP327,16129.53,7.4371,2.688367,0.85
PNR790639,PX1699,QP329,5881.74,10.6129,10.103838,0.15
PNR802042,PX1671,QP329,7285.13,13.1452,10.103838,0.15
PNR499431,PX1785,QP329,7336.28,13.2375,10.103838,0.15
PNR376885,PX1099,QP329,5698.63,10.2825,10.103838,0.15
PNR406320,PX1661,QP329,10589.53,19.1076,10.103838,0.15
PNR551077,PX1146,QP329,9387.67,16.9389,10.103838,0.15
PNR653768,PX1230,QP329,9434.44,17.0233,10.103838,0.15
PNR681310,PX1631,QP329,3638.49,6.5652,10.103838,0.15
PNR876916,PX1823,QP329,3934.53,7.0994,10.103838,0.15
PNR253788,PX1099,QP329,11388.57,20.5493,10.103838,0.15
PNR843051,PX1518,QP329,5344.44,9.6434,10.103838,0.15
PNR627612,PX1658,QP329,12070.39,21.7796,10.103838,0.15
PNR190389,PX1046,QP329,6809.88,12.2876,10.103838,0.15
PNR912231,PX1841,QP329,4671.7,8.4295,10.103838,0.15
PNR812574,PX1689,QP329,10691.57,19.2917,10.103838,0.15
PNR526705,PX1130,QP329,12845.69,23.1785,10.103838,0.15
PNR295334,PX1172,QP329,8169.98,14.7418,10.103838,0.15
PNR701746,PX1340,QP329,11592.27,20.9169,10.103838,0.15
PNR930403,PX1046,QP329,11989.38,21.6334,10.103838,0.15
PNR876123,PX1018,QP329,9178.77,16.562,10.103838,0.15
PNR684723,PX1302,QP329,7590.33,13.6959,10.103838,0.15
PNR725758,PX1138,QP329,11620.48,20.9678,10.103838,0.15
PNR934720,PX1615,QP329,11916.74,21.5024,10.103838,0.15
PNR513258,PX1928,QP329,9946.68,17.9476,10.103838,0.15
PNR988114,PX1528,QP329,11174.86,20.1637,10.103838,0.15
PNR987810,PX1186,QP329,11332.57,20.4483,10.103838,0.15
PNR697091,PX1708,QP329,13150.47,23.7285,10.103838,0.15
PNR591047,PX1127,QP329,10952.87,19.7632,10.103838,0.15
PNR275128,PX1184,QP329,9138.23,16.4889,10.103838,0.15
PNR429524,PX1854,QP329,5831.22,10.5218,10.103838,0.15
PNR179316,PX1417,QP329,7025.6,12.6769,10.103838,0.15
PNR216039,PX1429,QP329,3342.46,6.0311,10.103838,0.15
PNR681028,PX1669,QP329,9320.61,16.8179,10.103838,0.15
PNR852356,PX1229,QP329,3762.71,6.7894,10.103838,0.15
PNR688458,PX1706,QP329,7070.29,12.7575,10.103838,0.15
PNR602215,PX1373,QP329,12835.37,23.1599,10.103838,0.15
PNR700472,PX1437,QP329,6259.66,11.2948,10.103838,0.15
PNR652525,PX1944,QP329,12050.06,21.7429,10.103838,0.15
PNR359666,PX1957,QP329,11227.56,20.2588,10.103838,0.15
PNR707126,PX1842,QP329,7019.61,12.6661,10.103838,0.15
PNR858243,PX1576,QP329,7918.85,14.2886,10.103838,0.15
PNR670351,PX1464,QP329,7424.27,13.3962,10.103838,0.15
PNR871787,PX1849,QP329,7643.86,13.7924,10.103838,0.15
PNR944028,PX1354,QP329,6043.16,10.9042,10.103838,0.15
PNR584842,PX1136,QP329,8755.2,15.7977,10.103838,0.15
PNR613438,PX1258,QP329,7754.18,13.9915,10.103838,0.15
PNR720336,PX1016,QP329,9383.66,16.9317,10.103838,0.15
PNR286873,PX1872,QP329,9268.18,16.7233,10.103838,0.15
PNR641664,PX1964,QP329,9000.01,16.2395,10.103838,0.15
PNR999781,PX1427,QP329,9334.71,16.8434,10.103838,0.15
PNR521527,PX1564,QP329,11494.4,20.7403,10.103838,0.15
PNR946726,PX1696,QP329,9425.27,17.0068,10.103838,0.15
PNR404835,PX1966,QP329,10360.38,18.6941,10.103838,0.15
PNR600625,PX1019,QP329,9470.48,17.0884,10.103838,0.15
PNR292234,PX1000,QP329,11305.4,20.3993,10.103838,0.15
PNR773305,PX1925,QP329,10660.03,19.2348,10.103838,0.15
PNR107076,PX1926,QP329,5120.09,9.2386,10.103838,0.15
PNR781676,PX1047,QP329,4948.99,8.9299,10.103838,0.15
PNR633820,PX1046,QP329,10906.79,19.68,10.103838,0.85
PNR768204,PX1231,QP329,8462.96,15.2704,10.103838,0.15
PNR653235,PX1474,QP329,7731.46,13.9505,10.103838,0.15
PNR907756,PX1025,QP329,4476.53,8.0774,10.103838,0.15
PNR560114,PX1490,QP329,7019.88,12.6665,10.103838,0.15
PNR954370,PX1893,QP329,12348.14,22.2808,10.103838,0.15
PNR485223,PX1776,QP329,7190.79,12.9749,10.103838,0.15
PNR884226,PX1180,QP329,6410.28,11.5666,10.103838,0.15
PNR142006,PX1316,QP329,10526.48,18.9938,10.103838,0.15
PNR406084,PX1345,QP329,5757.7,10.3891,10.103838,0.15
PNR681145,PX1881,QP329,3669.86,6.6218,10.103838,0.15
PNR401871,PX1584,QP329,10010.46,18.0627,10.103838,0.15
PNR487981,PX1223,QP329,5782.83,10.4344,10.103838,0.15
PNR133229,PX1157,QP329,10869.38,19.6125,10.103838,0.15
PNR655506,PX1832,QP329,11663.81,21.046,10.103838,0.15
PNR943021,PX1553,QP329,6142.13,11.0828,10.103838,0.15
PNR874845,PX1645,QP329,10996.89,19.8426,10.103838,0.15
PNR667086,PX1759,QP329,5174.22,9.3363,10.103838,0.15
PNR676219,PX1157,QP329,12001.13,21.6546,10.103838,0.15
PNR417539,PX1414,QP329,11213.5,20.2334,10.103838,0.15
PNR952445,PX1483,QP329,7754.37,13.9918,10.103838,0.15
PNR119643,PX1842,QP329,7512.14,13.5548,10.103838,0.15
PNR424618,PX1451,QP329,9151.17,16.5122,10.103838,0.5
PNR458087,PX1379,QP329,5600.96,10.1063,10.103838,0.15
PNR229800,PX1897,QP329,9390.37,16.9438,10.103838,0.15
PNR434350,PX1485,QP329,8767.32,15.8196,10.103838,0.15
PNR491085,PX1164,QP329,4671.2,8.4286,10.103838,0.15
PNR834170,PX1665,QP329,10794.24,19.4769,10.103838,0.15
PNR767709,PX1846,QP329,8824.0,15.9219,10.103838,0.15
PNR545975,PX1049,QP329,10425.11,18.8109,10.103838,0.15
PNR443600,PX1986,QP329,9244.32,16.6803,10.103838,0.15
PNR999129,PX1636,QP329,10102.66,18.2291,10.103838,0.5
PNR780196,PX1724,QP329,11536.38,20.816,10.103838,0.15
PNR214647,PX1055,QP329,5578.2,10.0652,10.103838,0.15
PNR134929,PX1003,QP329,9564.66,17.2583,10.103838,0.5
PNR366984,PX1246,QP329,7984.17,14.4065,10.103838,0.15
PNR793246,PX1634,QP329,7148.95,12.8994,10.103838,0.15
PNR438381,PX1092,QP329,9586.46,17.2976,10.103838,0.15
PNR877198,PX1099,QP329,8688.99,15.6783,10.103838,0.85
PNR989509,PX1266,QP329,9767.81,17.6249,10.103838,0.15
PNR765171,PX1651,QP329,9851.29,17.7755,10.103838,0.15
PNR886250,PX1584,QP329,5990.34,10.8089,10.103838,0.15
PNR200073,PX1543,QP329,3677.22,6.6351,10.103838,0.5
PNR636817,PX1955,QP329,3825.7,6.903,10.103838,0.15
PNR285647,PX1196,QP329,3592.14,6.4816,10.103838,0.15
PNR310301,PX1764,QP329,8656.16,15.619,10.103838,0.5
PNR273024,PX1850,QP329,8874.12,16.0123,10.103838,0.15
PNR176217,PX1810,QP329,11755.12,21.2107,10.103838,0.85
PNR166924,PX1703,QP329,9353.18,16.8767,10.103838,0.85
PNR610575,PX1987,QP329,5302.37,9.5675,10.103838,0.85
PNR328683,PX1593,QP329,3778.25,6.8174,10.103838,0.85
PNR112475,PX1217,QP329,8890.08,16.0411,10.103838,0.85
PNR846147,PX1854,QP329,12111.47,21.8537,10.103838,0.85
PNR371391,PX1623,QP329,10967.35,19.7893,10.103838,0.85
PNR397711,PX1098,QP329,13300.91,23.9999,10.103838,0.85
PNR251872,PX1507,QP329,9781.22,17.6491,10.103838,0.85
PNR311097,PX1808,QP329,6305.69,11.3779,10.103838,0.85
PNR718691,PX1244,QP329,7874.97,14.2095,10.103838,0.85
PNR999824,PX1565,QP329,17775.01,32.0729,10.103838,0.85
PNR691866,PX1636,QP341,9957.17,13.9053,6.286238,0.15
PNR808467,PX1774,QP341,6524.98,9.1122,6.286238,0.15
PNR117850,PX1210,QP341,9659.72,13.4899,6.286238,0.15
PNR985267,PX1224,QP341,13075.34,18.2598,6.286238,0.15
PNR203810,PX1677,QP341,10822.43,15.1136,6.286238,0.15
PNR448451,PX1393,QP341,3746.7,5.2323,6.286238,0.15
PNR871722,PX1316,QP341,3300.61,4.6093,6.286238,0.15
PNR648784,PX1599,QP341,6753.76,9.4317,6.286238,0.15
PNR998414,PX1090,QP341,6763.56,9.4454,6.286238,0.15
PNR187293,PX1880,QP341,10227.72,14.2831,6.286238,0.15
PNR652639,PX1925,QP341,3695.97,5.1615,6.286238,0.15
PNR461068,PX1246,QP341,9851.04,13.7571,6.286238,0.15
PNR839595,PX1072,QP341,10082.6,14.0804,6.286238,0.85
PNR626730,PX1596,QP341,11515.49,16.0815,6.286238,0.15
PNR963500,PX1990,QP341,6819.71,9.5238,6.286238,0.15
PNR741162,PX1769,QP341,12451.53,17.3887,6.286238,0.15
PNR368339,PX1874,QP341,4976.84,6.9502,6.286238,0.15
PNR428796,PX1270,QP341,12104.15,16.9035,6.286238,0.15
PNR757701,PX1777,QP341,5457.77,7.6218,6.286238,0.15
PNR188258,PX1301,QP341,10810.17,15.0965,6.286238,0.15
PNR841730,PX1922,QP341,10328.23,14.4235,6.286238,0.15
PNR638181,PX1352,QP341,5476.04,7.6473,6.286238,0.15
PNR108841,PX1844,QP341,4030.61,5.6288,6.286238,0.15
PNR940215,PX1714,QP341,4695.8,6.5577,6.286238,0.15
PNR528963,PX1856,QP341,6815.34,9.5177,6.286238,0.15
PNR295812,PX1430,QP341,7234.37,10.1029,6.286238,0.15
PNR660204,PX1459,QP341,9814.64,13.7062,6.286238,0.15
PNR404732,PX1477,QP341,11863.14,16.567,6.286238,0.15
PNR694512,PX1805,QP341,6163.72,8.6077,6.286238,0.15
PNR549525,PX1006,QP341,3779.86,5.2786,6.286238,0.15
PNR856525,PX1336,QP341,5157.49,7.2025,6.286238,0.15
PNR574821,PX1985,QP341,9388.22,13.1107,6.286238,0.15
PNR828788,PX1757,QP341,8423.09,11.7629,6.286238,0.15
PNR441603,PX1476,QP341,9914.08,13.8451,6.286238,0.15
PNR326933,PX1158,QP341,11393.0,15.9104,6.286238,0.15
PNR312171,PX1459,QP341,7542.33,10.5329,6.286238,0.15
PNR662890,PX1581,QP341,10848.03,15.1494,6.286238,0.15
PNR827441,PX1064,QP341,7844.39,10.9548,6.286238,0.15
PNR631231,PX1644,QP341,9748.78,13.6142,6.286238,0.15
PNR391425,PX1068,QP341,6468.16,9.0328,6.286238,0.85
PNR807131,PX1202,QP341,8850.55,12.3599,6.286238,0.15
PNR290372,PX1654,QP341,7066.27,9.8681,6.286238,0.15
PNR602665,PX1529,QP341,7867.71,10.9873,6.286238,0.15
PNR827984,PX1777,QP341,12215.45,17.059,6.286238,0.15
PNR966040,PX1990,QP341,12840.52,17.9319,6.286238,0.15
PNR652646,PX1958,QP341,10393.06,14.514,6.286238,0.15
PNR732549,PX1452,QP341,5646.85,7.8859,6.286238,0.15
PNR491351,PX1765,QP341,7687.83,10.7361,6.286238,0.85
PNR454482,PX1040,QP341,4475.95,6.2507,6.286238,0.15
PNR905242,PX1388,QP341,11766.69,16.4323,6.286238,0.15
PNR756007,PX1426,QP341,8231.69,11.4956,6.286238,0.15
PNR747165,PX1385,QP341,7853.01,10.9668,6.286238,0.15
PNR999655,PX1067,QP341,8164.64,11.402,6.286238,0.15
PNR927103,PX1061,QP341,6623.93,9.2504,6.286238,0.15
PNR462280,PX1974,QP341,6218.4,8.684,6.286238,0.15
PNR901607,PX1829,QP341,9863.04,13.7738,6.286238,0.15
PNR162348,PX1619,QP341,3763.39,5.2556,6.286238,0.15
PNR860986,PX1923,QP341,5400.16,7.5414,6.286238,0.15
PNR349831,PX1942,QP341,10376.79,14.4913,6.286238,0.15
PNR646547,PX1367,QP341,9341.38,13.0453,6.286238,0.15
PNR362792,PX1296,QP341,4174.17,5.8293,6.286238,0.15
PNR803448,PX1490,QP341,4880.14,6.8152,6.286238,0.15
PNR762895,PX1264,QP341,6868.31,9.5916,6.286238,0.15
PNR955914,PX1495,QP341,4537.74,6.337,6.286238,0.15
PNR229695,PX1828,QP341,8027.35,11.2103,6.286238,0.15
PNR543782,PX1098,QP341,5766.02,8.0523,6.286238,0.15
PNR359772,PX1254,QP341,7454.2,10.4098,6.286238,0.15
PNR605099,PX1955,QP341,6892.92,9.626,6.286238,0.15
PNR690320,PX1303,QP341,12225.5,17.073,6.286238,0.15
PNR709564,PX1745,QP341,9225.67,12.8837,6.286238,0.15
PNR803241,PX1178,QP341,11748.83,16.4073,6.286238,0.15
PNR653611,PX1857,QP341,10905.14,15.2291,6.286238,0.15
PNR557212,PX1067,QP341,12289.06,17.1618,6.286238,0.85
PNR455357,PX1596,QP341,12326.01,17.2134,6.286238,0.15
PNR475966,PX1815,QP341,9512.49,13.2843,6.286238,0.15
PNR954659,PX1722,QP341,10868.66,15.1782,6.286238,0.15
PNR276969,PX1408,QP341,4875.17,6.8082,6.286238,0.15
PNR700422,PX1160,QP341,11907.12,16.6284,6.286238,0.85
PNR656396,PX1638,QP341,7430.13,10.3762,6.286238,0.15
PNR627003,PX1248,QP341,12777.7,17.8442,6.286238,0.15
PNR641536,PX1064,QP341,9880.64,13.7984,6.286238,0.15
PNR170577,PX1714,QP341,4545.1,6.3473,6.286238,0.15
PNR324685,PX1066,QP341,9565.51,13.3583,6.286238,0.15
PNR226113,PX1101,QP341,4242.82,5.9251,6.286238,0.15
PNR562208,PX1322,QP341,4794.58,6.6957,6.286238,0.15
PNR243981,PX1374,QP341,4242.44,5.9246,6.286238,0.15
PNR652749,PX1565,QP341,10433.12,14.5699,6.286238,0.15
PNR546131,PX1051,QP341,6859.24,9.579,6.286238,0.15
PNR981109,PX1522,QP341,9446.56,13.1922,6.286238,0.15
PNR842590,PX1612,QP341,3573.54,4.9905,6.286238,0.15
PNR451834,PX1754,QP341,12577.3,17.5643,6.286238,0.85
